Dates,beta_1,beta_2,beta_3,beta_4,beta_5
22-may-08,0.227195964,-0.090657176,0.227280752,0.020108704,-0.005855074
23-may-08,0.228906101,-0.073594385,0.230423395,0.023350221,-0.009142389
27-may-08,0.225671146,-0.068061544,0.232407896,0.024781666,-0.009201745
28-may-08,0.225875386,-0.07900913,0.232466967,0.024678124,-0.00916142
29-may-08,0.225144851,-0.095657862,0.234266457,0.027053542,-0.010713647
30-may-08,0.221589296,-0.094971204,0.235999142,0.026105894,-0.007923961
02-jun-08,0.223595536,-0.066329342,0.236148823,0.023664718,-0.009439279
03-jun-08,0.224750142,-0.059538459,0.237798498,0.027707255,-0.009148248
04-jun-08,0.225528815,-0.050712242,0.240564254,0.025539778,-0.009255625
05-jun-08,0.223295486,-0.082564264,0.239929292,0.025912204,-0.007587786
06-jun-08,0.229624593,-0.009591451,0.244393517,0.027864196,-0.009565526
09-jun-08,0.223598255,-0.002071037,0.242282631,0.023886017,-0.007754488
10-jun-08,0.22526289,-0.010833917,0.243212274,0.025647946,-0.007038151
11-jun-08,0.227381945,-0.000883499,0.24460293,0.033388867,-0.009702858
12-jun-08,0.226631144,-0.011094606,0.246839809,0.036869951,-0.010642143
13-jun-08,0.222441109,-0.037453708,0.244928927,0.037736392,-0.009587284
16-jun-08,0.218112189,-0.03187803,0.244879476,0.036902799,-0.010403745
17-jun-08,0.217359315,-0.026808535,0.245285592,0.037376448,-0.011630209
18-jun-08,0.222472965,-0.016208459,0.243689347,0.037317531,-0.013461758
19-jun-08,0.219557261,-0.02668728,0.244278128,0.033742952,-0.011656566
20-jun-08,0.21934558,-0.000663773,0.24354845,0.03313495,-0.012954318
23-jun-08,0.220501133,-0.010016405,0.237842072,0.031451697,-0.010037833
24-jun-08,0.220726818,-0.011051652,0.23692807,0.03304452,-0.011295752
25-jun-08,0.218171522,-0.026130761,0.233185343,0.036492715,-0.011355695
26-jun-08,0.223120551,0.017006387,0.231960049,0.040359254,-0.013766981
27-jun-08,0.22368294,0.008649603,0.233135634,0.041276497,-0.014916724
30-jun-08,0.219329802,0.01684822,0.236135185,0.036427183,-0.013156471
01-jul-08,0.220140334,0.008680452,0.23384078,0.030033131,-0.011347077
02-jul-08,0.222025105,0.043284845,0.235020782,0.034428646,-0.013304251
03-jul-08,0.223115445,0.022969515,0.232389301,0.03185271,-0.012684921
07-jul-08,0.220819317,0.041942725,0.235162829,0.029909832,-0.014874897
08-jul-08,0.217523004,0.000611557,0.234747154,0.030267164,-0.016048863
09-jul-08,0.222892254,0.037016162,0.229595454,0.036537957,-0.011829983
10-jul-08,0.223297295,0.041679944,0.225251947,0.033401054,-0.009663283
11-jul-08,0.226105727,0.059698835,0.228739103,0.024452425,-0.014717045
14-jul-08,0.225944115,0.077227471,0.225916713,0.028775243,-0.009705431
15-jul-08,0.228509075,0.072487348,0.225940133,0.028452125,-0.011014094
16-jul-08,0.221193271,0.026237184,0.226982968,0.026163898,-0.013712462
17-jul-08,0.218526099,0.021685085,0.229258161,0.022348166,-0.010014471
18-jul-08,0.220409498,0.013636175,0.227079179,0.022235291,-0.00626314
21-jul-08,0.220198067,0.001262234,0.224798532,0.021183028,-0.006199436
22-jul-08,0.216752105,-0.029463764,0.219795921,0.01994143,-0.005453383
23-jul-08,0.216171655,-0.018748012,0.217861474,0.017732736,-0.00462383
24-jul-08,0.222182708,0.008719436,0.216688066,0.027279186,-0.008563169
25-jul-08,0.222949486,-0.007863072,0.221980765,0.030354789,-0.008820683
28-jul-08,0.224444428,0.021829203,0.222176382,0.034960593,-0.013229255
29-jul-08,0.218210205,-0.011764883,0.221822674,0.032913795,-0.013378799
30-jul-08,0.213734439,-0.018385472,0.218867627,0.028827543,-0.011937325
31-jul-08,0.218798901,-0.005519122,0.215544096,0.027506878,-0.012273245
01-Aug-2008,0.221971664,-0.006783431,0.21202469,0.03091569,-0.012086069
04-Aug-2008,0.219463557,0.017680587,0.212365032,0.031728844,-0.012347649
05-Aug-2008,0.212666162,-0.013160117,0.211716275,0.024580153,-0.009804891
06-Aug-2008,0.219163058,-0.045666873,0.213008574,0.039348903,-0.011671706
07-Aug-2008,0.221915639,-0.029153736,0.214672462,0.041498695,-0.014212944
08-Aug-2008,0.221070427,-0.040606483,0.21953808,0.039931265,-0.012113384
11-Aug-2008,0.219784795,-0.037739546,0.220023012,0.036894334,-0.013158784
12-Aug-2008,0.223000957,-0.026704544,0.215283774,0.035557345,-0.014909501
13-Aug-2008,0.224846255,-0.02405924,0.216942086,0.032490556,-0.012700432
14-Aug-2008,0.223709593,-0.044072583,0.213119465,0.025478457,-0.010961626
15-Aug-2008,0.223277387,-0.052692226,0.211061889,0.021483828,-0.009765695
18-Aug-2008,0.225720565,-0.036251329,0.206158694,0.021648997,-0.011794244
19-Aug-2008,0.228268981,-0.034490893,0.207503335,0.025898399,-0.013017453
20-Aug-2008,0.227970881,-0.051010809,0.208481687,0.026758808,-0.011865763
21-Aug-2008,0.229182109,-0.066059346,0.211957357,0.030632879,-0.013029925
22-Aug-2008,0.229438279,-0.079339139,0.213577924,0.031025208,-0.014438793
25-Aug-2008,0.230565104,-0.048379238,0.212026763,0.034748066,-0.015353544
26-Aug-2008,0.231450946,-0.057513164,0.216344682,0.036821867,-0.015459676
27-Aug-2008,0.229276321,-0.066433122,0.218829118,0.037237445,-0.015825251
28-Aug-2008,0.225945161,-0.069659247,0.217530777,0.031860146,-0.014585451
29-Aug-2008,0.22924322,-0.054554222,0.213089874,0.032888309,-0.01609205
02-sep-08,0.227354628,-0.027506313,0.214763221,0.029797932,-0.014457231
03-sep-08,0.229029342,-0.040760053,0.211323477,0.029898697,-0.015692205
04-sep-08,0.228600044,0.00578609,0.210501439,0.026483247,-0.015983534
05-sep-08,0.229411789,-0.012961805,0.208468946,0.026676684,-0.015622444
08-sep-08,0.22173968,0.002975266,0.207098644,0.022473701,-0.015426409
09-sep-08,0.225293346,0.045783655,0.208904613,0.022472978,-0.016738717
10-sep-08,0.228199379,0.012865582,0.213928062,0.03271367,-0.014801639
11-sep-08,0.227162882,0.012689883,0.209680568,0.027981482,-0.01308552
12-sep-08,0.225944374,0.035335939,0.20926085,0.026556556,-0.013194511
15-sep-08,0.23342304,0.105179389,0.204418337,0.025298883,-0.017606879
16-sep-08,0.226873318,0.099784045,0.208216932,0.016233757,-0.010997907
17-sep-08,0.238803897,0.167013708,0.209834067,0.009008851,-0.011430374
18-sep-08,0.230099202,0.122333154,0.218771929,-0.001478293,-0.00550351
19-sep-08,0.223706096,0.104910879,0.22161325,-0.006199556,-0.003594786
22-sep-08,0.232750958,0.140026384,0.214962518,0.00528077,-0.008207437
23-sep-08,0.236745997,0.155710226,0.21444347,0.006893554,-0.011681872
24-sep-08,0.235856266,0.158094707,0.207206715,0.012382418,-0.013811197
25-sep-08,0.229373127,0.133118896,0.204599011,0.008482236,-0.012304299
26-sep-08,0.225672424,0.170064737,0.204306999,0.006551126,-0.010529667
29-sep-08,0.271325389,0.308683846,0.195223533,0.004540741,-0.020620142
30-sep-08,0.235475303,0.233037634,0.196391222,0.002670507,-0.009334468
01-oct-08,0.239916867,0.241943593,0.194049682,0.000117922,-0.009051737
02-oct-08,0.251167013,0.329011134,0.190844783,-0.004942058,-0.006905543
03-oct-08,0.248618328,0.317577385,0.184892193,-0.006043846,-0.004206181
06-oct-08,0.254553555,0.412262995,0.182246474,-0.019016353,-0.004044456
07-oct-08,0.272605431,0.409900207,0.177423733,-0.027559323,-0.002767121
08-oct-08,0.265396354,0.461252315,0.176383368,-0.015780754,0.006346142
09-oct-08,0.282601145,0.567436818,0.169714733,-0.009348174,0.006390934
10-oct-08,0.284576495,0.644338293,0.167520085,-0.010751754,0.008646768
13-oct-08,0.262816539,0.415499524,0.168575158,-0.014018145,0.005556738
14-oct-08,0.270221595,0.405604454,0.167261835,-0.014398899,0.00881964
15-oct-08,0.300721301,0.516632163,0.174396826,-0.021697414,0.015623797
16-oct-08,0.290675952,0.518540494,0.182748276,-0.024233724,0.02245764
17-oct-08,0.296255507,0.55111843,0.190790067,-0.020160257,0.021972574
20-oct-08,0.29367664,0.325827146,0.19884495,-0.013394641,0.014775898
21-oct-08,0.297947368,0.344545509,0.196607685,-0.00268436,0.013335007
22-oct-08,0.310073821,0.540141405,0.194829146,-0.012659295,0.015511234
23-oct-08,0.308332441,0.530456672,0.200318837,-0.015870959,0.020794881
24-oct-08,0.342355256,0.617478513,0.203449985,-0.014240381,0.024399936
27-oct-08,0.343625347,0.62280448,0.198936147,-0.017470349,0.023629417
28-oct-08,0.319929962,0.455100464,0.207830397,-0.015002377,0.020954673
29-oct-08,0.339373159,0.517563563,0.209048399,-0.013732467,0.025106385
30-oct-08,0.333808751,0.434362971,0.211992589,-0.005379843,0.017341478
31-oct-08,0.350596109,0.325817664,0.206882976,-0.010342105,0.01298389
03-nov-08,0.345412112,0.266554179,0.211627131,-0.007984591,0.011075048
04-nov-08,0.331878612,0.177401352,0.216322703,-0.009579408,0.008580341
05-nov-08,0.346855271,0.248752978,0.215446592,-0.005202436,0.006999086
06-nov-08,0.365837557,0.359622327,0.206665398,-0.006583912,0.006614002
07-nov-08,0.350835038,0.291565588,0.216753093,0.000668716,0.007636594
10-nov-08,0.357647223,0.314285179,0.216362382,-0.001583872,0.005047242
11-nov-08,0.351743546,0.357393933,0.215830579,0.001964185,0.002983651
12-nov-08,0.363296527,0.446402181,0.216283213,0.002998829,0.010323135
13-nov-08,0.348891633,0.333498919,0.231751955,0.006274339,0.005978446
14-nov-08,0.372442537,0.408226167,0.226371831,0.00823732,0.004654174
17-nov-08,0.38225008,0.461464698,0.218676637,0.00384804,0.00370227
18-nov-08,0.376573113,0.461971836,0.218133753,0.006056471,0.005476254
19-nov-08,0.398287392,0.528875222,0.209434197,0.001957566,0.002740216
20-nov-08,0.423889925,0.579054534,0.203836396,-0.001743128,0.005275434
21-nov-08,0.398758376,0.473156015,0.204370145,0.003650474,0.005784528
24-nov-08,0.385669935,0.378134454,0.206072165,0.000739428,0.009623724
25-nov-08,0.379173919,0.3437346,0.204616933,0.004992792,0.004537237
26-nov-08,0.367412667,0.279720122,0.211874441,0.009777601,0.002819873
28-nov-08,0.379386622,0.264954676,0.216977354,0.011530299,0.001357087
01-Dec-2008,0.39973629,0.433954473,0.207227073,0.010704527,-0.003489456
02-Dec-2008,0.390078734,0.380957391,0.20866647,0.012616844,-0.001919313
03-Dec-2008,0.393689415,0.321022324,0.212656437,0.011888668,-0.00191881
04-Dec-2008,0.416351294,0.341888234,0.213340622,0.013006178,-0.00375153
05-Dec-2008,0.409128335,0.26488241,0.216151398,0.016532602,-0.006204827
08-Dec-2008,0.395262433,0.263906292,0.218782292,0.011728232,-0.003958599
09-Dec-2008,0.4022477,0.25897393,0.219042666,0.014374037,-0.009324082
10-Dec-2008,0.408967055,0.206405912,0.227710534,0.01750534,-0.002644236
11-Dec-2008,0.408143648,0.2090655,0.229600042,0.019381833,-0.00673688
12-Dec-2008,0.402492678,0.204675658,0.234313874,0.017138621,-0.006249619
15-Dec-2008,0.392757863,0.26666227,0.229677139,0.019215003,-0.010130443
16-Dec-2008,0.38606905,0.1811004,0.2316413,0.01655805,-0.007867746
17-Dec-2008,0.390832204,0.149597133,0.230559039,0.018505266,-0.009589483
18-Dec-2008,0.384249707,0.125448846,0.233662884,0.014144037,-0.010439362
19-Dec-2008,0.369376096,0.091654577,0.234590565,0.010432383,-0.010607128
22-Dec-2008,0.363421446,0.105128404,0.234563843,0.013656324,-0.009827535
23-Dec-2008,0.366528928,0.115489568,0.236203718,0.019996304,-0.009830812
24-Dec-2008,0.360934918,0.117283123,0.238184891,0.021917838,-0.011221391
26-Dec-2008,0.360589309,0.101020363,0.241774024,0.022171263,-0.010434976
29-Dec-2008,0.3631413,0.103272629,0.243913982,0.020779862,-0.009276423
30-Dec-2008,0.357969238,0.065135056,0.243223664,0.018663071,-0.008472488
31-Dec-2008,0.35105051,0.035963364,0.243362944,0.019004555,-0.00986628
02-Jan-2009,0.339323251,0.010857779,0.23706173,0.007761289,-0.009856046
05-Jan-2009,0.331100964,0.056929715,0.228233318,0.0033405,-0.010558891
06-Jan-2009,0.33134144,0.04249655,0.226246149,0.004581371,-0.009118724
07-Jan-2009,0.342087719,0.111597109,0.2224623,0.004307283,0.00177192
08-Jan-2009,0.345061431,0.096184731,0.221045921,0.002200112,0.002156437
09-Jan-2009,0.350392448,0.098072206,0.220519808,0.001808007,0.002003214
12-Jan-2009,0.358686266,0.149571052,0.219863947,0.000220089,0.004472763
13-Jan-2009,0.359679529,0.122885427,0.221656795,-0.000129583,0.004615023
14-Jan-2009,0.370649419,0.175121584,0.223507305,1.87E-05,0.004001778
15-Jan-2009,0.374339628,0.152465033,0.228754576,-0.006228716,0.004926555
16-Jan-2009,0.374588411,0.105986781,0.226066159,-0.009650252,0.005342138
20-Jan-2009,0.383613354,0.25052299,0.222148317,-0.005721463,0.00494387
21-Jan-2009,0.373969467,0.114244643,0.226999846,-0.004274359,0.004888721
22-Jan-2009,0.378955822,0.111029346,0.233541547,-0.002112755,0.004599204
23-Jan-2009,0.375211082,0.101889179,0.239986999,0.001366503,0.004412974
26-Jan-2009,0.367221254,0.093234354,0.240028457,0.003788092,0.001581147
27-Jan-2009,0.361226167,0.053278487,0.241156035,0.004481954,-0.001011623
28-Jan-2009,0.352142497,0.014473465,0.244866739,0.005576354,-0.001618235
29-Jan-2009,0.354027424,0.060165507,0.240989805,0.007816101,-0.005294481
30-Jan-2009,0.35935522,0.088376958,0.239819702,0.007891332,-0.0053315
02-feb-09,0.35637871,0.087698912,0.239422164,0.006578289,-0.004835751
03-feb-09,0.351080313,0.048502115,0.239889714,0.003225908,-0.005104908
04-feb-09,0.350952487,0.052005686,0.236550521,0.000898605,-0.009002775
05-feb-09,0.346860235,0.062391119,0.23784563,0.003105932,-0.007305413
06-feb-09,0.344235366,0.065129643,0.236742411,0.003116515,-0.010968122
09-feb-09,0.340486223,0.072283726,0.236158265,0.00093881,-0.012150965
10-feb-09,0.353553086,0.114285804,0.228529467,-0.00125645,-0.013185006
11-feb-09,0.350366868,0.077882233,0.233669002,-0.0015411,-0.006342774
12-feb-09,0.348242848,0.061151424,0.232794138,-0.000409286,-0.005636213
13-feb-09,0.347522091,0.055546369,0.229419421,-0.001648127,-0.005893867
17-feb-09,0.352000342,0.140265004,0.223548109,-0.002759741,-0.006146632
18-feb-09,0.356025042,0.112358597,0.221106864,-0.004539442,-0.006320722
19-feb-09,0.35682618,0.113684819,0.217915201,-0.004937946,-0.006817745
20-feb-09,0.365179909,0.119987038,0.213612872,-0.011201115,-0.003716184
23-feb-09,0.36631505,0.21043948,0.211089158,-0.001447697,-0.002239858
24-feb-09,0.355430009,0.107682847,0.215442754,0.00331321,-0.002785068
25-feb-09,0.359089386,0.100824152,0.216402846,0.007076471,-0.005532048
26-feb-09,0.359473316,0.104845732,0.217151977,0.008299178,-0.007489204
27-feb-09,0.359482082,0.123151712,0.214563009,0.007403432,-0.008810922
02-mar-09,0.362587955,0.230990427,0.212930519,0.005008972,-0.008826365
03-mar-09,0.35963605,0.177262148,0.212389493,0.002937003,-0.009041148
04-mar-09,0.342484395,0.151663176,0.211839133,0.001868501,-0.008895607
05-mar-09,0.346628227,0.21995131,0.207407712,0.001921205,-0.010317629
06-mar-09,0.344033514,0.206818386,0.205632381,-0.000223672,-0.010180708
09-mar-09,0.343943284,0.206751135,0.200657073,-0.002544479,-0.011792402
10-mar-09,0.326866592,0.144261214,0.202249122,0.001276293,-0.012543302
11-mar-09,0.331963772,0.132384776,0.198748978,0.005400905,-0.014451954
12-mar-09,0.329302134,0.100274045,0.196647203,0.005141966,-0.014850933
13-mar-09,0.33746244,0.097904903,0.198371051,0.002988859,-0.014638588
16-mar-09,0.337644772,0.122322682,0.194191606,-0.004157343,-0.01192804
17-mar-09,0.332855738,0.077595092,0.193622984,-0.006676449,-0.009815955
18-mar-09,0.333943702,0.070721764,0.195798612,-0.007299745,-0.008673322
19-mar-09,0.34742375,0.100771409,0.195617648,-0.010842571,-0.006937513
20-mar-09,0.362115005,0.119223056,0.199240395,-0.013830769,-0.002673185
23-mar-09,0.342316302,0.08668792,0.204528749,-0.007022435,-0.005246381
24-mar-09,0.34716935,0.093677309,0.203254796,-0.001815978,-0.011369603
25-mar-09,0.343567646,0.07670931,0.204469283,-0.002755038,-0.010576579
26-mar-09,0.338514379,0.067556656,0.208499471,0.000994668,-0.010235745
27-mar-09,0.349645641,0.068938248,0.205010851,0.00291415,-0.011849243
30-mar-09,0.359852185,0.115107098,0.203415919,0.001954614,-0.011359484
31-mar-09,0.35732158,0.096280075,0.207852134,0.001201316,-0.010555645
01-Apr-2009,0.355797359,0.072950718,0.21108225,0.006500106,-0.011677578
02-Apr-2009,0.352824939,0.0813234,0.20627813,0.006314519,-0.014980902
03-Apr-2009,0.358038996,0.033480115,0.206568406,0.008484247,-0.01303922
06-Apr-2009,0.358072235,0.035224902,0.203517953,0.00478268,-0.014297448
07-Apr-2009,0.363174243,0.030762225,0.203775174,0.007985643,-0.015039613
08-Apr-2009,0.355125909,0.040509585,0.19844327,0.008896875,-0.010232822
09-Apr-2009,0.351349375,0.011734173,0.19946766,0.014099757,-0.014433621
13-Apr-2009,0.347524304,0.025573974,0.202249492,0.015109376,-0.014747318
14-Apr-2009,0.35263209,0.017742374,0.202972135,0.018565558,-0.017646091
15-Apr-2009,0.349831707,0.003875166,0.200420181,0.015561191,-0.014807367
16-Apr-2009,0.342769746,-0.009728288,0.202021488,0.006912708,-0.011976726
17-Apr-2009,0.336183726,-0.026480802,0.199638514,0.001243955,-0.011879124
20-Apr-2009,0.342622484,0.044280362,0.192320709,-0.00080924,-0.011881884
21-Apr-2009,0.339837493,0.010794659,0.193679923,-0.002215444,-0.008363554
22-Apr-2009,0.342538792,0.019084279,0.193289814,0.001498331,-0.009266884
23-Apr-2009,0.341770245,0.009330388,0.195409346,0.001382484,-0.008656627
24-Apr-2009,0.342153947,0.002958991,0.200479745,0.002702628,-0.008277865
27-Apr-2009,0.34090391,0.029478274,0.200912775,0.001553779,-0.00878349
28-Apr-2009,0.338070327,0.032403361,0.20103008,0.003050649,-0.006409287
29-Apr-2009,0.33028734,0.010472196,0.202031475,0.001167784,-0.007581325
30-Apr-2009,0.330727656,0.011844429,0.200583055,0.000352821,-0.008161411
01-may-09,0.32543621,0.008685719,0.193539461,-0.001636027,-0.005296721
04-may-09,0.312354796,0.017390805,0.186903503,-0.006248627,-0.004298006
05-may-09,0.316757468,0.002206188,0.193561074,0.000480899,-0.006030067
06-may-09,0.310225583,-0.010086288,0.197555429,0.003209954,-0.005385973
07-may-09,0.310298859,0.014859073,0.20483171,0.009889385,-0.008293328
08-may-09,0.301122494,-0.005257902,0.204403007,0.005261216,-0.008041469
11-may-09,0.303505407,0.013779489,0.201575443,0.006551788,-0.00968816
12-may-09,0.302342986,-0.003446385,0.204076392,0.007313617,-0.00902006
13-may-09,0.303305876,0.022536741,0.198409836,0.005769235,-0.009533852
14-may-09,0.294576133,-0.001267698,0.202464802,0.003700756,-0.008654926
15-may-09,0.296614703,0.014928836,0.193418987,-0.006292093,-0.007171396
18-may-09,0.289894859,-0.028368353,0.192683538,-0.01010381,-0.006583112
19-may-09,0.28702899,-0.038794346,0.195325802,-0.007722871,-0.007714103
20-may-09,0.285464818,-0.027745073,0.204256886,-0.002766664,-0.009797668
21-may-09,0.290038152,0.006940847,0.204043708,-0.004616281,-0.005597636
22-may-09,0.292397496,0.011079133,0.204726749,-0.007577995,-0.002878626
26-may-09,0.285642831,-0.011804693,0.20691666,-0.010140884,-0.000190114
27-may-09,0.286710646,0.014280044,0.203692252,-0.010098393,-0.000815488
28-may-09,0.28598756,-0.00483424,0.208140233,-0.014901851,-0.001943628
29-may-09,0.285110025,-0.044278907,0.204672829,-0.019262076,-0.004240659
01-jun-09,0.27773356,-0.01856842,0.204994763,-0.011928464,-0.006299618
02-jun-09,0.277945294,-0.022675336,0.210748637,-0.00755206,-0.010157281
03-jun-09,0.287605393,-0.015390286,0.216238875,-0.004528386,-0.00952275
04-jun-09,0.285832931,-0.023739263,0.221024774,-0.001733464,-0.01119179
05-jun-09,0.289105149,-0.036755534,0.224042371,0.000594873,-0.012793828
08-jun-09,0.286631639,-0.036829208,0.228767281,-0.002067899,-0.018567954
09-jun-09,0.286680427,-0.055003152,0.230221998,0.006344377,-0.014666142
